0.260322,0.739678,0.378987,0.621013,0.410536,0.589464,0.000000,1.000000,0.000000,1.000000,1.000000
0.314877,0.685123,0.414283,0.585717,0.974132,0.025868,0.000000,1.000000,1.000000,0.000000,1.000000
0.314877,0.685123,0.373183,0.626817,0.007975,0.992025,0.000000,1.000000,0.000000,1.000000,1.000000
0.445046,0.554954,0.517348,0.482652,0.995765,0.004235,0.000000,1.000000,0.500000,0.500000,0.000000
0.445046,0.554954,0.530374,0.469626,0.981527,0.018473,0.000000,1.000000,1.000000,0.000000,1.000000
0.260322,0.739678,0.407339,0.592661,0.005000,0.995000,0.000000,1.000000,1.000000,0.000000,1.000000
0.697625,0.302375,0.516298,0.483702,0.456975,0.543025,1.000000,0.000000,1.000000,0.000000,0.000000
0.445046,0.554954,0.431784,0.568216,0.705275,0.294725,1.000000,0.000000,1.000000,0.000000,0.000000
0.260322,0.739678,0.365132,0.634868,0.000003,0.999997,0.000000,1.000000,1.000000,0.000000,1.000000
0.426580,0.573420,0.562060,0.437940,0.998445,0.001555,1.000000,0.000000,1.000000,0.000000,0.000000
0.314877,0.685123,0.390360,0.609640,0.305455,0.694545,0.000000,1.000000,1.000000,0.000000,1.000000
0.260322,0.739678,0.405790,0.594210,0.770193,0.229807,1.000000,0.000000,1.000000,0.000000,1.000000
0.433351,0.566649,0.409838,0.590162,0.953890,0.046110,0.000000,1.000000,0.000000,1.000000,1.000000
0.433351,0.566649,0.419075,0.580925,0.978837,0.021163,1.000000,0.000000,0.000000,1.000000,0.000000
0.314877,0.685123,0.306323,0.693677,0.000003,0.999997,0.000000,1.000000,0.000000,1.000000,0.000000
0.445046,0.554954,0.465988,0.534012,0.234531,0.765469,1.000000,0.000000,1.000000,0.000000,1.000000
0.260322,0.739678,0.335642,0.664358,0.003301,0.996699,0.000000,1.000000,0.000000,1.000000,1.000000
0.697625,0.302375,0.473149,0.526851,0.000004,0.999996,0.000000,1.000000,0.000000,1.000000,1.000000
0.697625,0.302375,0.528128,0.471872,0.998336,0.001664,0.000000,1.000000,0.000000,1.000000,0.000000
0.314877,0.685123,0.401779,0.598221,0.975164,0.024836,1.000000,0.000000,0.000000,1.000000,0.000000
0.445046,0.554954,0.557552,0.442448,0.998550,0.001450,1.000000,0.000000,0.000000,1.000000,1.000000
0.314877,0.685123,0.303689,0.696311,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000
0.314877,0.685123,0.389904,0.610096,0.977413,0.022587,0.000000,1.000000,0.000000,1.000000,1.000000
0.314877,0.685123,0.355036,0.644964,0.178506,0.821494,1.000000,0.000000,0.000000,1.000000,0.000000
0.314877,0.685123,0.376613,0.623387,0.000526,0.999474,0.000000,1.000000,0.000000,1.000000,1.000000
0.697625,0.302375,0.516298,0.483702,0.456975,0.543025,1.000000,0.000000,1.000000,0.000000,1.000000
0.635386,0.364614,0.479104,0.520896,0.992850,0.007150,0.000000,1.000000,1.000000,0.000000,0.000000
0.433351,0.566649,0.401689,0.598311,0.954127,0.045873,0.000000,1.000000,0.000000,1.000000,1.000000
0.260322,0.739678,0.366914,0.633086,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000
0.924778,0.075222,0.572984,0.427016,0.993518,0.006482,0.000000,1.000000,1.000000,0.000000,0.000000
0.314877,0.685123,0.390047,0.609953,0.945733,0.054267,0.000000,1.000000,0.000000,1.000000,1.000000
0.207862,0.792138,0.391639,0.608361,0.987982,0.012018,0.000000,1.000000,0.000000,1.000000,1.000000
0.260322,0.739678,0.364506,0.635494,0.009581,0.990419,0.000000,1.000000,0.000000,1.000000,1.000000
0.426580,0.573420,0.550903,0.449097,0.997428,0.002572,1.000000,0.000000,0.000000,1.000000,0.000000
0.369335,0.630665,0.338151,0.661849,0.000004,0.999996,0.000000,1.000000,0.000000,1.000000,1.000000
0.569376,0.430624,0.399236,0.600764,0.927980,0.072020,1.000000,0.000000,1.000000,0.000000,1.000000
0.260322,0.739678,0.340534,0.659466,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000
0.260322,0.739678,0.361392,0.638608,0.018448,0.981552,1.000000,0.000000,1.000000,0.000000,1.000000
0.314877,0.685123,0.399743,0.600257,0.983310,0.016690,1.000000,0.000000,0.000000,1.000000,0.000000
0.260322,0.739678,0.098286,0.901714,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000
0.445046,0.554954,0.553269,0.446731,0.998358,0.001642,0.500000,0.500000,0.500000,0.500000,0.000000
0.635386,0.364614,0.457953,0.542047,0.994266,0.005734,0.000000,1.000000,0.000000,1.000000,1.000000
0.260322,0.739678,0.392570,0.607430,0.974675,0.025325,0.000000,1.000000,0.000000,1.000000,1.000000
0.260322,0.739678,0.290853,0.709147,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000
0.833705,0.166295,0.457082,0.542918,0.990715,0.009285,0.000000,1.000000,0.000000,1.000000,0.000000
