0.828745,0.171255,0.798123,0.201877,0.999889,0.000111,1.000000,0.000000,1.000000,0.000000,0.000000
0.690738,0.309262,0.864922,0.135078,0.004297,0.995703,0.000000,1.000000,0.000000,1.000000,1.000000
0.825157,0.174843,0.817845,0.182155,0.998743,0.001257,1.000000,0.000000,1.000000,0.000000,0.000000
0.825157,0.174843,0.810488,0.189512,0.999709,0.000291,1.000000,0.000000,1.000000,0.000000,0.000000
0.388494,0.611506,0.863801,0.136199,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000
0.884496,0.115504,0.861125,0.138875,0.998670,0.001330,1.000000,0.000000,1.000000,0.000000,0.000000
0.680542,0.319458,0.818800,0.181200,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
0.902261,0.097739,0.828588,0.171412,0.935159,0.064841,1.000000,0.000000,1.000000,0.000000,0.000000
0.856422,0.143578,0.809877,0.190123,0.999052,0.000948,1.000000,0.000000,1.000000,0.000000,0.000000
0.680542,0.319458,0.808171,0.191829,0.000350,0.999650,1.000000,0.000000,1.000000,0.000000,1.000000
0.962753,0.037247,0.808082,0.191918,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
0.680542,0.319458,0.805744,0.194256,0.074971,0.925029,1.000000,0.000000,1.000000,0.000000,0.000000
0.770221,0.229779,0.769643,0.230357,0.999983,0.000017,1.000000,0.000000,1.000000,0.000000,0.000000
0.864225,0.135775,0.795642,0.204358,0.996897,0.003103,1.000000,0.000000,1.000000,0.000000,0.000000
0.971813,0.028187,0.774288,0.225712,0.999987,0.000013,0.000000,1.000000,0.000000,1.000000,0.000000
0.978679,0.021321,0.772395,0.227605,0.999968,0.000032,1.000000,0.000000,1.000000,0.000000,1.000000
0.971813,0.028187,0.776526,0.223474,0.999987,0.000013,1.000000,0.000000,1.000000,0.000000,0.000000
0.423212,0.576788,0.726362,0.273638,0.998029,0.001971,0.000000,1.000000,0.000000,1.000000,0.000000
0.423212,0.576788,0.723588,0.276412,0.997435,0.002565,1.000000,0.000000,1.000000,0.000000,0.000000
0.566954,0.433046,0.728478,0.271522,0.999826,0.000174,1.000000,0.000000,1.000000,0.000000,0.000000
0.849026,0.150974,0.727346,0.272654,0.999663,0.000337,1.000000,0.000000,1.000000,0.000000,0.000000
0.849026,0.150974,0.728892,0.271108,0.999682,0.000318,0.000000,1.000000,0.000000,1.000000,0.000000
0.857018,0.142982,0.767765,0.232235,0.999918,0.000082,0.500000,0.500000,0.500000,0.500000,0.000000
0.963548,0.036452,0.770799,0.229201,0.999993,0.000007,1.000000,0.000000,1.000000,0.000000,0.000000
0.884920,0.115080,0.765531,0.234469,0.999987,0.000013,1.000000,0.000000,1.000000,0.000000,1.000000
0.963548,0.036452,0.773435,0.226565,0.999984,0.000016,1.000000,0.000000,1.000000,0.000000,0.000000
0.963548,0.036452,0.764709,0.235291,0.001494,0.998506,1.000000,0.000000,1.000000,0.000000,0.000000
