0.655930,0.344070,0.812770,0.187230,0.999991,0.000009,1.000000,0.000000,1.000000,0.000000,0.000000
0.626787,0.373213,0.835694,0.164306,0.999993,0.000007,1.000000,0.000000,1.000000,0.000000,0.000000
0.747891,0.252109,0.756449,0.243551,0.157708,0.842292,1.000000,0.000000,1.000000,0.000000,0.000000
0.829900,0.170100,0.827766,0.172234,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.747891,0.252109,0.797030,0.202970,0.999948,0.000052,0.000000,1.000000,0.000000,1.000000,1.000000
0.892129,0.107871,0.888176,0.111824,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
0.999948,0.000052,0.895031,0.104969,0.999999,0.000001,1.000000,0.000000,1.000000,0.000000,0.000000
0.829900,0.170100,0.846472,0.153528,0.999995,0.000005,1.000000,0.000000,0.000000,1.000000,1.000000
1.000000,0.000000,0.853954,0.146046,0.999993,0.000007,1.000000,0.000000,1.000000,0.000000,0.000000
0.955381,0.044619,0.860622,0.139378,0.999998,0.000002,1.000000,0.000000,1.000000,0.000000,0.000000
0.829900,0.170100,0.839348,0.160652,0.999997,0.000003,1.000000,0.000000,1.000000,0.000000,1.000000
0.626787,0.373213,0.785541,0.214459,0.999971,0.000029,0.000000,1.000000,1.000000,0.000000,0.000000
0.747891,0.252109,0.782620,0.217380,0.993911,0.006089,1.000000,0.000000,1.000000,0.000000,0.000000
0.747891,0.252109,0.793644,0.206356,0.999955,0.000045,1.000000,0.000000,1.000000,0.000000,0.000000
0.880533,0.119467,0.805010,0.194990,0.999980,0.000020,1.000000,0.000000,1.000000,0.000000,1.000000
0.672976,0.327024,0.846682,0.153318,0.999984,0.000016,1.000000,0.000000,1.000000,0.000000,0.000000
0.626787,0.373213,0.787224,0.212776,0.999958,0.000042,0.000000,1.000000,0.000000,1.000000,1.000000
0.928670,0.071330,0.780337,0.219663,0.220475,0.779525,1.000000,0.000000,1.000000,0.000000,0.000000
0.829900,0.170100,0.847111,0.152889,0.999959,0.000041,1.000000,0.000000,1.000000,0.000000,0.000000
0.829900,0.170100,0.873752,0.126248,0.999998,0.000002,1.000000,0.000000,1.000000,0.000000,0.000000
0.626787,0.373213,0.783048,0.216952,0.998229,0.001771,1.000000,0.000000,1.000000,0.000000,0.000000
0.626787,0.373213,0.771652,0.228348,0.999531,0.000469,1.000000,0.000000,1.000000,0.000000,0.000000
