0.580000,0.716667,0.715238,0.544048,0.578571
0.533333,0.525181,0.527899,0.587409,0.578804
0.654753,0.768918,0.736949,0.625898,0.545857
0.730527,0.801116,0.768738,0.687154,0.642962
0.735902,0.793339,0.810746,0.656798,0.659389
0.685543,0.675881,0.694400,0.617552,0.622562
0.679398,0.865741,0.900463,0.913194,0.863426
0.603587,0.753657,0.772180,0.549316,0.464724
0.592746,0.552526,0.568860,0.573365,0.591565
0.653688,0.684599,0.679182,0.628483,0.589873
0.659485,0.654190,0.663121,0.595118,0.574098
0.455932,0.755932,0.633898,0.583051,0.657627
0.336957,0.760870,0.239130,0.603261,0.581522
0.628472,0.688327,0.677579,0.609127,0.643353
0.589722,0.667222,0.659028,0.462222,0.495694
0.603806,0.760978,0.740184,0.600321,0.567628
0.774023,0.765079,0.762363,0.673260,0.681868
0.729437,0.754661,0.763579,0.699365,0.690736
0.714755,0.802575,0.765361,0.635139,0.671294
0.756204,0.795814,0.818508,0.582125,0.642045
0.393404,0.522397,0.513230,0.692213,0.658666
0.591270,0.769841,0.698413,0.666667,0.702381
0.627257,0.730926,0.831538,0.592021,0.592021
0.675676,0.808183,0.790165,0.671922,0.658784
0.572586,0.665675,0.711310,0.613922,0.694940
0.628276,0.728762,0.744083,0.595520,0.650254
0.608448,0.627933,0.614145,0.575512,0.576456
0.643199,0.700262,0.717935,0.615817,0.604042
0.573529,0.829412,0.738235,0.661765,0.711765
0.811111,0.762963,0.709259,0.744444,0.777778
0.501597,0.568436,0.620672,0.648000,0.651207
0.414098,0.401642,0.508935,0.623389,0.624444
0.375955,0.409932,0.605851,0.492546,0.496157
0.470421,0.592217,0.624338,0.532195,0.536002
0.413605,0.411300,0.569219,0.530182,0.535995
0.644705,0.637460,0.676602,0.652331,0.641937
0.677728,0.655232,0.697738,0.724087,0.739249
0.407407,0.608025,0.606481,0.722222,0.638889
0.714506,0.737654,0.723765,0.361111,0.597222
0.609375,0.760417,0.697917,0.687500,0.625000
0.413564,0.746454,0.714982,0.595966,0.526374
0.647891,0.730813,0.678241,0.703549,0.627623
0.722538,0.720315,0.727086,0.658413,0.725308
0.267857,0.617063,0.634921,0.557540,0.510913
0.691558,0.772727,0.740260,0.639610,0.558442
0.623342,0.753316,0.618037,0.592838,0.571618
0.775271,0.774789,0.789930,0.609018,0.575910
0.717674,0.681827,0.712099,0.748728,0.675469
0.603710,0.723467,0.726906,0.617550,0.627696
0.521053,0.597368,0.559211,0.588158,0.514474
0.625000,0.736111,0.750000,0.708333,0.708333
0.683576,0.506584,0.503664,0.685389,0.612256
0.776910,0.766116,0.776438,0.629246,0.631680
0.944603,0.852645,0.810985,0.886250,0.871823
0.660504,0.651490,0.697097,0.729565,0.698625
0.819712,0.819712,0.802885,0.759615,0.711538
0.603810,0.788571,0.735714,0.573810,0.673810
0.464221,0.490036,0.666123,0.599457,0.607971
0.630448,0.762452,0.741319,0.577107,0.624282
0.739571,0.807076,0.817714,0.690658,0.691371
0.746681,0.794099,0.802198,0.642560,0.649931
0.655037,0.693595,0.713187,0.586151,0.556897
0.678241,0.891204,0.906250,0.800926,0.800926
0.499528,0.616564,0.813355,0.521590,0.472393
0.561124,0.461546,0.554747,0.486117,0.544743
0.660267,0.692658,0.680804,0.577456,0.586397
0.641745,0.635361,0.642381,0.582402,0.599476
0.522034,0.688136,0.879661,0.683051,0.666102
0.173913,0.119565,0.402174,0.603261,0.831522
0.591766,0.732639,0.714120,0.654762,0.599206
0.335278,0.679722,0.633056,0.495694,0.455556
0.666266,0.792468,0.769752,0.595833,0.609615
0.773810,0.753724,0.773107,0.681746,0.698291
0.715902,0.752352,0.771082,0.660087,0.673247
0.711414,0.771011,0.773592,0.654561,0.643831
0.739420,0.785332,0.818770,0.630061,0.642045
0.317237,0.257229,0.628709,0.602438,0.602438
0.682540,0.841270,0.789683,0.678571,0.678571
0.685498,0.776354,0.835906,0.612114,0.597263
0.724850,0.784535,0.834835,0.671922,0.659159
0.613095,0.510086,0.801257,0.513889,0.571263
0.658337,0.719463,0.744347,0.597844,0.589391
0.635147,0.623213,0.625775,0.585895,0.556803
0.643271,0.696163,0.716533,0.634245,0.653950
0.482353,0.811765,0.882353,0.711765,0.711765
0.901852,0.770370,0.835185,0.816667,0.911111
0.490362,0.570829,0.628750,0.649085,0.654212
0.405029,0.400510,0.529678,0.622138,0.618714
0.380878,0.404211,0.558736,0.490570,0.487946
0.470314,0.593396,0.597399,0.539748,0.540572
0.402516,0.407993,0.586626,0.532653,0.536420
0.635152,0.656247,0.684994,0.636287,0.640011
0.686055,0.746706,0.732662,0.677107,0.684315
0.416667,0.358025,0.859568,0.611111,0.569444
0.632716,0.666667,0.569444,0.555556,0.638889
0.578125,0.177083,0.833333,0.583333,0.583333
0.364362,0.716755,0.720301,0.592420,0.509309
0.653909,0.737809,0.751029,0.677984,0.633642
0.700137,0.714569,0.710397,0.664159,0.681874
0.592262,0.301587,0.834325,0.501984,0.501984
0.672078,0.798701,0.720779,0.558442,0.558442
0.704244,0.830239,0.733422,0.644562,0.592838
0.774831,0.775745,0.797753,0.594019,0.593378
0.693075,0.687891,0.701242,0.678991,0.644464
0.602776,0.742401,0.745245,0.656860,0.636993
0.594737,0.356579,0.717105,0.635526,0.567105
0.583333,0.888889,0.895833,0.750000,0.750000
0.698805,0.453013,0.496107,0.660350,0.685923
0.779665,0.777665,0.780250,0.649513,0.637625
0.945868,0.842795,0.827868,0.867565,0.871823
0.649962,0.638503,0.752330,0.712376,0.684645
0.875000,0.877404,0.805288,0.783654,0.752404
0.429286,0.721429,0.722857,0.598810,0.538095
0.390127,0.418478,0.462591,0.491848,0.511866
0.418044,0.715158,0.686063,0.727610,0.663194
0.421836,0.704885,0.783889,0.648754,0.646823
0.464266,0.771516,0.749183,0.628342,0.658926
0.443281,0.618626,0.662820,0.517445,0.540973
0.486111,0.722222,0.953704,0.850694,0.913194
0.359250,0.507315,0.663521,0.555451,0.475460
0.458469,0.487906,0.533252,0.564207,0.579826
0.463573,0.549262,0.608827,0.591927,0.555391
0.469495,0.533058,0.582392,0.557734,0.560616
0.554237,0.800000,0.471186,0.466102,0.583051
0.135870,0.315217,0.152174,0.456522,0.456522
0.425761,0.514385,0.734954,0.677083,0.704861
0.367361,0.385833,0.495694,0.455556,0.491250
0.440705,0.662981,0.722796,0.575321,0.619231
0.428175,0.594200,0.682723,0.607021,0.665201
0.405368,0.522857,0.707330,0.636739,0.637749
0.422529,0.605368,0.686043,0.699082,0.656707
0.399360,0.489943,0.768384,0.622780,0.577423
0.254489,0.291722,0.454545,0.659233,0.664903
0.214286,0.603175,0.634921,0.555556,0.357143
0.401281,0.664822,0.816832,0.626383,0.562609
0.422110,0.763514,0.774775,0.645270,0.638701
0.415509,0.463955,0.520503,0.566799,0.590112
0.426141,0.592033,0.734098,0.591346,0.596841
0.453951,0.523025,0.598874,0.618932,0.603256
0.436320,0.549747,0.670202,0.613804,0.574755
0.602941,0.694118,0.829412,0.632353,0.741176
0.394444,0.596296,0.818519,0.566667,0.600000
0.376162,0.453533,0.572294,0.641885,0.644483
0.276317,0.298877,0.457638,0.595090,0.598900
0.294232,0.350987,0.472809,0.483499,0.481461
0.377510,0.470900,0.593745,0.527251,0.529857
0.308736,0.348197,0.485096,0.525540,0.526050
0.423847,0.609912,0.623342,0.610703,0.620536
0.468059,0.510316,0.521750,0.649888,0.631245
0.504630,0.527778,0.824074,0.625000,0.638889
0.194444,0.188272,0.422840,0.541667,0.430556
0.328125,0.375000,0.708333,0.645833,0.625000
0.321587,0.544548,0.586879,0.527039,0.585993
0.391101,0.503498,0.624794,0.611317,0.604681
0.456293,0.661628,0.699692,0.606224,0.606088
0.239087,0.430556,0.686508,0.668651,0.613095
0.162338,0.415584,0.623377,0.568182,0.603896
0.485411,0.562334,0.633952,0.794430,0.652520
0.429727,0.550352,0.699428,0.564203,0.574538
0.439750,0.474276,0.668916,0.682512,0.640649
0.470199,0.550942,0.655374,0.650450,0.659959
