80.800000,83.200000,75.200000,74.400000,76.800000
65.730337,77.528090,42.696629,70.786517,69.101124
82.252560,88.737201,69.965870,84.641638,82.593857
72.364672,76.638177,76.923077,76.068376,72.649573
75.838926,80.402685,80.536913,76.375839,76.778523
84.615385,88.034188,43.589744,80.769231,81.623932
65.116279,79.069767,81.395349,90.697674,86.046512
94.690265,95.575221,92.035398,91.445428,89.380531
56.414474,65.460526,64.967105,61.019737,62.171053
77.522936,83.486239,78.784404,77.637615,75.802752
78.445596,81.036269,79.378238,73.471503,72.331606
87.500000,92.187500,70.312500,90.625000,87.500000
81.481481,85.185185,55.555556,85.185185,81.481481
62.162162,63.963964,61.261261,61.261261,64.864865
90.456432,93.360996,88.381743,86.307054,87.136929
86.647727,89.488636,83.238636,83.238636,83.238636
74.264706,72.058824,76.102941,72.058824,70.955882
72.549020,77.450980,78.104575,75.816993,77.777778
67.948718,77.243590,79.807692,69.871795,73.397436
85.286104,88.010899,85.286104,81.198910,83.923706
97.154472,97.154472,79.674797,94.512195,96.138211
70.370370,77.777778,55.555556,81.481481,85.185185
72.592593,76.296296,80.740741,68.148148,68.148148
69.724771,76.146789,81.651376,68.807339,68.807339
89.756098,92.195122,48.292683,86.829268,91.219512
64.102564,70.256410,67.179487,59.487179,65.128205
60.323887,62.753036,57.085020,58.299595,58.299595
62.352941,62.941176,59.705882,62.058824,62.352941
66.666667,77.777778,51.851852,70.370370,74.074074
63.636364,72.727273,69.696970,75.757576,78.787879
81.917601,85.252558,81.776839,81.056792,81.295003
85.513166,89.436865,84.674546,84.761450,84.300860
88.456297,88.485497,84.728441,84.066576,84.086042
84.663914,90.410645,87.657720,87.474191,87.439780
84.746360,84.758102,81.693283,77.395491,77.524659
85.151515,89.545455,36.666667,87.575758,87.272727
71.590909,89.204545,31.818182,84.090909,84.090909
73.333333,80.000000,77.777778,82.222222,75.555556
68.888889,77.777778,51.111111,57.777778,68.888889
60.000000,75.000000,70.000000,70.000000,65.000000
85.987261,89.171975,52.229299,82.165605,79.617834
68.468468,73.873874,65.765766,74.324324,71.171171
70.312500,69.921875,72.265625,68.750000,73.437500
81.538462,87.692308,69.230769,80.000000,80.000000
64.000000,64.000000,72.000000,64.000000,56.000000
69.047619,80.952381,61.904762,64.285714,64.285714
89.860140,91.142191,85.081585,86.363636,85.664336
68.691589,67.757009,49.065421,77.102804,70.560748
65.065502,69.868996,68.122271,65.502183,67.248908
56.410256,61.538462,53.846154,58.974359,51.282051
77.777778,77.777778,72.222222,66.666667,72.222222
82.727273,84.090909,77.272727,81.590909,79.545455
77.924945,84.547461,83.443709,79.470199,81.898455
91.156463,81.462585,65.476190,90.986395,90.136054
68.518519,59.876543,57.407407,72.222222,69.135802
75.862069,82.758621,79.310345,75.862069,72.413793
82.400000,84.000000,77.600000,76.000000,79.200000
77.528090,77.528090,67.415730,73.033708,73.033708
88.054608,89.078498,80.204778,83.276451,81.911263
73.219373,76.923077,78.917379,76.068376,77.207977
74.765101,80.402685,80.134228,74.496644,76.644295
88.461538,88.034188,85.897436,80.769231,81.196581
81.395349,81.395349,86.046512,81.395349,81.395349
94.690265,96.165192,94.395280,93.215339,90.855457
60.690789,64.473684,65.131579,54.276316,58.223684
79.013761,83.371560,78.899083,75.573394,77.064220
78.341969,80.932642,79.067358,72.849741,74.093264
92.187500,92.187500,90.625000,92.187500,89.062500
85.185185,85.185185,77.777778,85.185185,88.888889
58.558559,66.666667,60.360360,67.567568,61.261261
92.116183,93.775934,89.211618,87.136929,85.062241
88.068182,89.204545,85.795455,84.375000,82.954545
72.794118,70.220588,76.102941,71.691176,73.529412
72.222222,76.143791,77.450980,74.509804,75.816993
72.435897,76.923077,78.525641,73.397436,71.794872
86.920981,87.738420,86.920981,83.378747,83.923706
97.764228,97.764228,96.747967,97.154472,97.154472
74.074074,77.777778,81.481481,77.777778,77.777778
78.518519,74.814815,85.185185,74.074074,71.851852
77.064220,72.477064,82.568807,68.807339,69.724771
90.731707,92.195122,62.926829,86.829268,86.829268
63.589744,67.179487,69.743590,60.000000,58.974359
58.704453,63.157895,55.870445,59.919028,57.085020
62.941176,64.117647,58.529412,64.117647,66.470588
66.666667,77.777778,85.185185,74.074074,74.074074
75.757576,60.606061,72.727273,81.818182,90.909091
81.825564,85.241730,82.107087,81.267934,81.598181
85.478404,89.436865,84.531155,84.587642,84.122708
88.495231,88.495231,83.706443,83.794043,83.959509
84.675384,90.410645,88.242716,87.611838,87.474191
84.746360,84.769845,81.892907,77.724284,77.712541
85.303030,90.000000,80.454545,87.424242,87.121212
71.590909,84.659091,76.136364,82.954545,84.090909
75.555556,80.000000,86.666667,77.777778,71.111111
75.555556,77.777778,62.222222,68.888889,75.555556
65.000000,45.000000,75.000000,60.000000,60.000000
86.624204,89.808917,84.076433,81.528662,81.528662
68.468468,73.873874,73.873874,73.873874,70.270270
67.187500,69.921875,72.656250,68.750000,71.484375
86.153846,86.153846,84.615385,78.461538,78.461538
64.000000,68.000000,72.000000,56.000000,56.000000
69.047619,73.809524,80.952381,71.428571,64.285714
91.025641,91.142191,86.247086,86.829837,86.713287
65.420561,68.691589,49.065421,71.028037,69.626168
65.938865,68.558952,68.122271,69.868996,67.248908
66.666667,43.589744,61.538462,64.102564,58.974359
72.222222,72.222222,88.888889,72.222222,72.222222
84.545455,83.863636,81.590909,84.318182,85.000000
77.924945,84.988962,84.547461,81.898455,81.898455
91.326531,79.251701,66.496599,90.136054,90.136054
69.135802,61.728395,64.814815,70.370370,67.901235
82.758621,82.758621,79.310345,79.310345,75.862069
84.000000,84.000000,80.800000,76.800000,76.800000
77.528090,77.528090,49.438202,62.921348,67.415730
88.737201,89.078498,82.593857,85.665529,83.959044
73.504274,73.789174,77.777778,73.504274,73.219373
77.852349,77.718121,81.476510,73.288591,75.704698
88.461538,88.461538,87.606838,77.350427,78.632479
62.790698,72.093023,88.372093,86.046512,90.697674
95.870206,96.165192,94.100295,92.625369,91.445428
64.309211,64.473684,64.967105,60.526316,61.184211
83.371560,83.371560,80.389908,76.605505,74.655963
80.518135,80.518135,78.860104,70.466321,72.331606
90.625000,92.187500,87.500000,85.937500,90.625000
81.481481,85.185185,74.074074,77.777778,77.777778
57.657658,56.756757,60.360360,67.567568,70.270270
93.360996,93.360996,89.626556,85.062241,86.307054
88.636364,88.636364,84.943182,82.670455,84.659091
66.544118,66.544118,72.794118,65.073529,69.852941
75.490196,75.490196,76.143791,73.202614,73.856209
75.000000,74.358974,78.205128,76.923077,73.717949
86.920981,86.920981,85.013624,83.651226,80.381471
97.560976,97.764228,96.138211,96.138211,96.951220
74.074074,77.777778,51.851852,70.370370,59.259259
75.555556,74.814815,80.000000,70.370370,66.666667
66.055046,66.055046,78.899083,67.889908,67.889908
92.195122,92.195122,84.878049,83.414634,82.439024
53.333333,57.948718,68.205128,58.974359,60.000000
58.299595,58.299595,51.012146,63.157895,61.538462
59.117647,59.705882,54.705882,63.235294,59.705882
62.962963,66.666667,74.074074,66.666667,77.777778
54.545455,60.606061,66.666667,57.575758,60.606061
85.165936,85.176764,83.444318,81.267934,81.289589
89.432519,89.436865,85.969410,85.652212,85.760841
88.514697,88.514697,85.789371,84.514308,84.222309
90.364763,90.364763,88.793301,87.359486,87.279192
84.758102,84.746360,83.536872,77.853452,77.982621
89.848485,90.000000,84.393939,87.121212,87.272727
84.090909,84.659091,53.409091,79.545455,78.977273
80.000000,80.000000,88.888889,73.333333,75.555556
80.000000,80.000000,71.111111,73.333333,68.888889
60.000000,50.000000,75.000000,65.000000,65.000000
89.808917,89.808917,84.713376,84.713376,85.350318
72.972973,72.972973,74.774775,68.018018,69.369369
66.796875,66.406250,72.265625,66.015625,65.234375
86.153846,86.153846,89.230769,83.076923,81.538462
24.000000,36.000000,64.000000,56.000000,60.000000
69.047619,69.047619,80.952381,83.333333,66.666667
91.142191,91.025641,87.412587,85.664336,86.480186
65.887850,66.355140,45.327103,71.495327,67.757009
66.375546,65.938865,68.122271,69.432314,69.868996
38.461538,46.153846,53.846154,66.666667,71.794872
61.111111,66.666667,61.111111,77.777778,77.777778
84.772727,83.863636,80.227273,80.909091,80.454545
84.547461,84.768212,83.443709,79.470199,78.366446
75.000000,74.319728,48.469388,86.564626,85.544218
55.555556,54.938272,59.876543,65.432099,67.901235
55.172414,79.310345,75.862069,58.620690,58.620690
83.200000,84.000000,77.600000,76.800000,81.600000
76.966292,77.528090,34.269663,68.539326,69.662921
89.078498,89.078498,37.542662,84.641638,79.522184
73.219373,73.789174,80.341880,72.934473,75.213675
77.718121,77.718121,82.684564,75.033557,74.765101
88.461538,88.461538,17.094017,78.205128,77.350427
46.511628,62.790698,83.720930,83.720930,83.720930
96.165192,96.165192,94.690265,92.920354,92.920354
63.651316,64.473684,65.296053,59.703947,59.046053
83.371560,83.371560,81.995413,75.000000,74.541284
80.518135,80.518135,81.036269,72.953368,72.746114
92.187500,92.187500,92.187500,90.625000,90.625000
